period,town_code,town_name,county_pref,county_name,is_mountain,total_pop,n_source_counties,diversity_entropy,gini_concentration,top1_src_county,top1_src_cnt,top2_src_county,top2_src_cnt,top3_src_county,top3_src_cnt
2017H2,1001401,臺東(T01),10014,臺東,0,221,14,1.8255,0.6241,臺東,109,宜蘭,18,花蓮,18
2017H2,1000408,新竹縣(T08),10004,新竹縣,0,191,11,1.1818,0.7558,新竹縣,128,新竹市,26,桃園,18
2017H2,6300006,臺北(T06),63000,臺北,0,158,14,2.0256,0.5841,臺北,57,新竹縣,22,宜蘭,21
2017H2,6500011,新北(T11),65000,新北,0,263,13,2.0375,0.5516,臺北,74,新北,63,宜蘭,31
2017H2,6300003,臺北(T03),63000,臺北,0,253,16,2.0259,0.6233,臺北,101,宜蘭,37,桃園,19
2017H2,1001513,卓溪鄉,10015,花蓮,1,150,9,0.9969,0.7259,花蓮,114,桃園,9,宜蘭,8
2017H2,1001505,花蓮(T05),10015,花蓮,0,529,15,1.1312,0.7962,花蓮,395,宜蘭,36,桃園,22
2017H2,1001802,新竹市(T02),10018,新竹市,0,490,14,1.5731,0.7224,新竹市,193,新竹縣,176,桃園,41
2017H2,6700035,臺南(T35),67000,臺南,0,51,11,1.946,0.4813,臺南,21,桃園,6,宜蘭,5
2017H2,6300007,臺北(T07),63000,臺北,0,229,13,1.9872,0.5677,臺北,85,新北,34,桃園,26
2017H2,1001501,花蓮(T01),10015,花蓮,0,547,16,1.3281,0.7986,花蓮,354,宜蘭,79,桃園,35
2017H2,6600007,臺中(T07),66000,臺中,0,203,16,1.7544,0.6789,臺中,110,南投,27,苗栗,12
2017H2,1000211,南澳鄉,10002,宜蘭,1,4608,18,0.5881,0.897,宜蘭,4102,桃園,141,新北,83
2017H2,6500008,新北(T08),65000,新北,0,253,14,1.8484,0.653,桃園,80,新北,77,花蓮,24
2017H2,1000710,彰化(T10),10007,彰化,0,51,11,2.0586,0.4242,彰化,18,臺中,7,苗栗,5
2017H2,1000808,南投(T08),10008,南投,0,32,9,1.7401,0.5,南投,14,臺中,5,桃園,4
2017H2,1000505,苗栗(T05),10005,苗栗,0,339,14,1.5497,0.717,苗栗,197,新竹縣,40,新竹市,33
2017H2,1000804,南投(T04),10008,南投,0,39,7,1.4913,0.5055,南投,19,臺中,8,桃園,4
2017H2,6600009,臺中(T09),66000,臺中,0,442,19,1.3565,0.8052,臺中,300,苗栗,37,南投,31
2017H2,6600016,臺中(T16),66000,臺中,0,93,12,1.6444,0.6425,臺中,50,南投,12,花蓮,9
2017H2,1000903,雲林(T03),10009,雲林,0,43,13,2.0431,0.5259,雲林,12,花蓮,11,臺中,6
2017H2,1000206,宜蘭(T06),10002,宜蘭,0,59,9,1.1059,0.6855,宜蘭,43,花蓮,5,臺中,2
2017H2,1000410,新竹縣(T10),10004,新竹縣,0,52,9,1.6538,0.5427,新竹縣,21,新竹市,15,臺中,4
2017H2,6400017,高雄(T17),64000,高雄,0,31,10,2.0401,0.3774,高雄,10,花蓮,5,宜蘭,3
2017H2,6800007,桃園(T07),68000,桃園,0,551,17,1.8479,0.701,桃園,257,宜蘭,62,新北,59
2017H2,1001701,基隆(T01),10017,基隆,0,119,9,1.4463,0.6125,基隆,68,宜蘭,20,桃園,7
2018H1,6300009,臺北(T09),63000,臺北,0,162,13,1.8404,0.6049,臺北,76,宜蘭,19,花蓮,15
2018H1,6600020,臺中(T20),66000,臺中,0,40,6,1.0784,0.6083,臺中,27,南投,6,苗栗,3
2018H1,1000412,尖石鄉,10004,新竹縣,1,7839,19,1.0015,0.8773,新竹縣,5682,新竹市,990,桃園,745
2018H1,1000506,苗栗(T06),10005,苗栗,0,60,10,1.4975,0.6233,苗栗,35,新竹縣,7,臺中,5
2018H1,1000406,新竹縣(T06),10004,新竹縣,0,219,10,1.5623,0.6032,新竹縣,120,新竹市,33,桃園,20
2018H1,1000401,新竹縣(T01),10004,新竹縣,0,319,13,1.5988,0.6935,新竹縣,161,新竹市,66,桃園,36
2018H1,6300012,臺北(T12),63000,臺北,0,243,15,2.0004,0.6123,臺北,99,新北,29,新竹縣,27
2018H1,1001801,新竹市(T01),10018,新竹市,0,504,18,1.706,0.7529,新竹市,199,新竹縣,166,桃園,32
2018H1,1000403,新竹縣(T03),10004,新竹縣,0,80,9,1.5662,0.5861,新竹縣,36,桃園,16,新竹市,15
2018H1,1000513,苗栗(T13),10005,苗栗,0,36,9,1.699,0.5247,苗栗,16,臺中,6,新竹縣,5
2018H1,6500002,新北(T02),65000,新北,0,306,17,2.0786,0.6459,新北,94,臺北,65,宜蘭,32
2018H1,6600027,臺中(T27),66000,臺中,0,401,19,1.619,0.7707,臺中,228,南投,61,苗栗,25
2018H1,6600023,臺中(T23),66000,臺中,0,60,9,1.7119,0.5148,臺中,27,新竹縣,10,南投,6
2018H1,6700036,臺南(T36),67000,臺南,0,30,8,1.6241,0.5,臺南,14,臺北,5,花蓮,4
2018H1,1000809,南投(T09),10008,南投,0,42,6,0.9509,0.6508,南投,30,臺中,7,苗栗,2
2018H1,6800013,復興區,68000,桃園,0,7368,20,0.6196,0.9045,桃園,6500,新竹縣,272,新北,167
2018H1,6600012,臺中(T12),66000,臺中,0,41,10,1.9726,0.4415,臺中,13,南投,7,宜蘭,5
2018H1,6800003,桃園(T03),68000,桃園,0,2838,20,0.8248,0.8787,桃園,2375,新竹縣,122,新北,81
2018H1,1000209,宜蘭(T09),10002,宜蘭,0,225,12,0.9716,0.79,宜蘭,176,花蓮,14,臺北,9
2018H1,6500007,新北(T07),65000,新北,0,264,13,1.8757,0.5979,新北,115,桃園,30,臺北,25
2018H1,6500017,新北(T17),65000,新北,0,151,14,2.164,0.5293,桃園,39,宜蘭,24,新北,23
2018H1,6500013,新北(T13),65000,新北,0,331,13,1.8058,0.6224,新北,152,宜蘭,38,桃園,33
2018H1,6600029,和平區,66000,臺中,1,3758,20,0.752,0.8885,臺中,3206,南投,111,苗栗,109
2018H1,6400038,茂林區,64000,高雄,0,39,8,1.7555,0.4327,高雄,15,南投,8,臺中,4
2018H1,1000212,大同鄉,10002,宜蘭,1,4847,18,0.6451,0.8963,宜蘭,4215,花蓮,254,新北,86
2018H1,1000413,五峰鄉,10004,新竹縣,1,3213,19,0.7631,0.8966,新竹縣,2651,新竹市,284,桃園,108
2018H1,1001704,基隆(T04),10017,基隆,0,51,10,1.7088,0.5627,基隆,24,宜蘭,7,新竹縣,6
2018H1,902003,902003(T3),90200,90200,0,48,14,2.3506,0.4196,臺中,9,金門,8,桃園,7
2018H1,1000204,宜蘭(T04),10002,宜蘭,0,39,7,0.9272,0.674,宜蘭,30,桃園,3,花蓮,2
2018H1,1000507,苗栗(T07),10005,苗栗,0,72,9,1.3709,0.6512,臺中,36,苗栗,22,新竹縣,5
2018H1,6700034,臺南(T34),67000,臺南,0,36,9,1.7089,0.5,臺南,17,花蓮,5,新北,3
2018H1,1001512,萬榮鄉,10015,花蓮,1,179,10,1.1405,0.7145,花蓮,129,桃園,15,宜蘭,9
2018H1,6600024,臺中(T24),66000,臺中,0,120,13,1.4584,0.6987,臺中,76,南投,10,苗栗,7
2018H1,1001507,花蓮(T07),10015,花蓮,0,48,8,1.5482,0.526,花蓮,25,宜蘭,7,臺中,5
2018H1,6600025,臺中(T25),66000,臺中,0,92,14,1.7032,0.6739,臺中,43,南投,23,宜蘭,5
2018H1,6800001,桃園(T01),68000,桃園,0,1172,20,1.6995,0.7504,桃園,673,新竹縣,87,宜蘭,72
2018H1,6800002,桃園(T02),68000,桃園,0,1788,20,1.5437,0.7805,桃園,1117,新竹縣,152,宜蘭,82
2018H1,1001703,基隆(T03),10017,基隆,0,47,9,1.7102,0.5296,基隆,17,宜蘭,13,新竹縣,6
2018H1,1000504,苗栗(T04),10005,苗栗,0,169,14,1.7509,0.6648,苗栗,85,新竹市,20,新竹縣,19
2018H1,1000801,南投(T01),10008,南投,0,98,9,1.2967,0.6667,南投,62,臺中,11,桃園,9
2018H1,6600013,臺中(T13),66000,臺中,0,103,12,1.7792,0.5898,臺中,50,南投,16,宜蘭,6
2018H1,1001328,屏東(T28),10013,屏東,1,34,8,1.7645,0.4118,屏東,14,臺中,5,桃園,4
2018H1,1000404,新竹縣(T04),10004,新竹縣,0,352,10,1.0894,0.754,新竹縣,194,桃園,125,新竹市,9
2018H1,1000806,南投(T06),10008,南投,0,35,9,1.516,0.5841,南投,19,臺中,6,臺北,3
2018H1,1000518,泰安鄉,10005,苗栗,1,3997,19,0.9932,0.8741,苗栗,2884,臺中,731,桃園,86
2018H1,1001503,花蓮(T03),10015,花蓮,0,119,11,1.3068,0.7028,花蓮,79,桃園,9,新北,8
2018H1,1001504,花蓮(T04),10015,花蓮,0,330,17,1.2372,0.8061,花蓮,232,宜蘭,39,桃園,12
2018H1,1000205,宜蘭(T05),10002,宜蘭,0,75,10,1.0381,0.7267,宜蘭,57,花蓮,5,桃園,3
2018H1,1000515,苗栗(T15),10005,苗栗,0,43,8,1.5146,0.5552,苗栗,22,臺中,7,新竹縣,5
2018H1,6600005,臺中(T05),66000,臺中,0,345,15,1.5057,0.737,臺中,206,南投,54,花蓮,16
2018H1,1000210,宜蘭(T10),10002,宜蘭,0,282,12,0.6767,0.8398,宜蘭,243,新北,12,桃園,9
2018H1,6600006,臺中(T06),66000,臺中,0,372,15,1.7395,0.6667,臺中,202,南投,44,新竹縣,24
2018H1,1001403,臺東(T03),10014,臺東,0,32,7,1.3171,0.5268,臺東,20,宜蘭,3,桃園,2
2018H1,6500029,烏來區,65000,新北,1,2567,19,1.345,0.8351,新北,1518,臺北,561,桃園,160
2018H1,6300008,臺北(T08),63000,臺北,0,387,17,2.0098,0.6694,臺北,127,宜蘭,80,新北,64
2018H1,6600028,臺中(T28),66000,臺中,0,253,11,1.561,0.6382,臺中,138,南投,46,新竹縣,14
2018H1,6300010,臺北(T10),63000,臺北,0,344,14,1.9297,0.6076,臺北,140,宜蘭,38,新北,35
2018H1,1000208,宜蘭(T08),10002,宜蘭,0,361,13,0.9122,0.7888,宜蘭,294,桃園,13,新北,10
2018H1,1000802,南投(T02),10008,南投,0,1607,19,0.9007,0.8677,南投,1297,臺中,126,桃園,31
2018H1,1000701,彰化(T01),10007,彰化,0,108,13,1.8624,0.6011,彰化,48,臺中,13,宜蘭,10
2018H1,6600026,臺中(T26),66000,臺中,0,58,11,1.6193,0.6019,臺中,32,南投,8,苗栗,3
2018H1,6800008,桃園(T08),68000,桃園,0,1225,20,1.3079,0.8137,桃園,866,新竹縣,88,新北,53
2018H1,6400009,高雄(T09),64000,高雄,0,70,14,2.1201,0.4939,高雄,28,新北,6,臺中,5
2018H1,6600015,臺中(T15),66000,臺中,0,105,10,1.5781,0.6181,臺中,53,苗栗,15,桃園,11
2018H1,1001706,基隆(T06),10017,基隆,0,120,12,1.8877,0.5792,基隆,47,宜蘭,19,臺北,16
2018H1,6400032,高雄(T32),64000,高雄,0,36,10,1.9561,0.45,高雄,10,苗栗,7,新竹縣,7
2018H1,902004,902004(T4),90200,90200,0,32,13,2.2334,0.4279,桃園,9,宜蘭,5,高雄,4
2018H1,1000203,宜蘭(T03),10002,宜蘭,0,188,11,0.761,0.8095,宜蘭,158,新北,8,花蓮,6
2018H1,6800010,桃園(T10),68000,桃園,0,1421,19,1.2964,0.8151,桃園,982,新竹縣,158,宜蘭,42
2018H1,6600017,臺中(T17),66000,臺中,0,400,15,1.4117,0.7523,臺中,256,苗栗,39,南投,39
2018H1,1001705,基隆(T05),10017,基隆,0,111,13,1.8532,0.5807,基隆,54,宜蘭,10,桃園,8
2018H1,6400012,高雄(T12),64000,高雄,0,139,16,1.9971,0.6102,高雄,64,新竹縣,13,桃園,12
2018H1,6300002,臺北(T02),63000,臺北,0,196,15,1.9832,0.6163,臺北,79,新北,24,宜蘭,23
2018H1,1001803,新竹市(T03),10018,新竹市,0,240,13,1.803,0.6468,新竹市,92,新竹縣,58,桃園,29
2018H1,6400019,高雄(T19),64000,高雄,0,73,10,1.6908,0.5712,高雄,34,花蓮,14,宜蘭,8
2018H1,6800011,桃園(T11),68000,桃園,0,72,8,1.0408,0.7083,桃園,51,新竹縣,10,新竹市,5
2018H1,6700033,臺南(T33),67000,臺南,0,47,10,1.8991,0.4574,臺南,19,桃園,5,花蓮,5
2018H1,6700031,臺南(T31),67000,臺南,0,117,14,1.9282,0.6001,臺南,52,桃園,17,南投,12
2018H1,1000409,新竹縣(T09),10004,新竹縣,0,37,5,0.8736,0.5946,新竹縣,28,新北,3,桃園,3
2018H1,1000501,苗栗(T01),10005,苗栗,0,440,13,1.0046,0.8007,苗栗,340,新竹縣,23,臺中,22
2018H1,6700032,臺南(T32),67000,臺南,0,72,12,1.9943,0.4977,臺南,29,臺中,11,宜蘭,6
2018H1,6400004,高雄(T04),64000,高雄,0,180,14,1.8579,0.6198,高雄,86,宜蘭,20,花蓮,16
2018H1,6800005,桃園(T05),68000,桃園,0,400,16,1.8801,0.6516,桃園,196,花蓮,35,宜蘭,30
2018H1,6500014,新北(T14),65000,新北,0,204,15,2.0259,0.6157,新北,70,臺北,39,宜蘭,24
2018H1,1000812,信義鄉,10008,南投,1,123,11,1.5536,0.6475,南投,69,臺中,15,新竹縣,10
2018H1,6800006,桃園(T06),68000,桃園,0,238,14,1.7684,0.6507,桃園,121,新竹縣,30,宜蘭,19
2018H1,1000813,仁愛鄉,10008,南投,1,3728,20,0.6693,0.8978,南投,3232,臺中,222,桃園,50
2018H1,1001601,澎湖(T01),10016,澎湖,0,42,11,2.2269,0.3203,澎湖,7,宜蘭,7,新竹縣,6
2018H1,1000201,宜蘭(T01),10002,宜蘭,0,768,15,0.7612,0.8559,宜蘭,649,桃園,32,臺北,22
2018H1,6600001,臺中(T01),66000,臺中,0,37,10,1.4806,0.6081,臺中,22,南投,5,新北,2
2018H1,6600008,臺中(T08),66000,臺中,0,781,19,1.3079,0.8215,臺中,515,南投,126,桃園,23
2018H1,6600004,臺中(T04),66000,臺中,0,117,11,1.7711,0.5828,臺中,53,南投,18,苗栗,14
2018H1,6600010,臺中(T10),66000,臺中,0,462,15,1.1082,0.8104,臺中,340,苗栗,50,南投,18
2018H1,1000207,宜蘭(T07),10002,宜蘭,0,224,11,0.5626,0.8377,宜蘭,200,花蓮,6,桃園,4
2018H1,1001509,花蓮(T09),10015,花蓮,0,91,10,0.9147,0.7418,花蓮,73,新北,3,臺北,3
2018H1,1002002,嘉義市(T02),10020,嘉義市,0,38,12,2.0995,0.4342,嘉義市,14,嘉義縣,4,桃園,3
2018H1,1002001,嘉義市(T01),10020,嘉義市,0,40,11,1.9798,0.4545,嘉義市,16,嘉義縣,5,臺中,3
2018H1,6500001,新北(T01),65000,新北,0,418,15,2.0663,0.5943,新北,150,桃園,53,臺北,49
2018H1,1001702,基隆(T02),10017,基隆,0,95,14,2.2378,0.4805,基隆,24,新北,12,宜蘭,12
2018H1,6500004,新北(T04),65000,新北,0,191,15,2.1218,0.5794,新北,56,臺北,39,宜蘭,20
2018H1,6800012,桃園(T12),68000,桃園,0,328,15,1.5131,0.7512,桃園,186,新竹縣,58,花蓮,24
2018H1,1000913,雲林(T13),10009,雲林,0,37,11,2.1631,0.3538,桃園,9,臺中,8,花蓮,4
2018H1,6300004,臺北(T04),63000,臺北,0,285,17,2.0984,0.6275,臺北,92,宜蘭,66,臺中,21
2018H1,6800004,桃園(T04),68000,桃園,0,815,20,1.6845,0.779,桃園,424,新竹縣,143,宜蘭,65
2018H1,1000512,苗栗(T12),10005,苗栗,0,45,7,0.965,0.6667,苗栗,34,新竹市,3,新竹縣,3
2018H1,6400002,高雄(T02),64000,高雄,0,59,11,1.7668,0.5362,高雄,30,南投,5,花蓮,5
2018H1,6500015,新北(T15),65000,新北,0,162,11,1.8851,0.5443,新北,59,臺北,29,桃園,22
2018H1,1000901,雲林(T01),10009,雲林,0,48,13,2.0673,0.5128,臺中,14,雲林,13,新竹縣,4
2018H1,6500005,新北(T05),65000,新北,0,399,16,2.1394,0.5913,新北,131,臺北,54,桃園,41
2018H1,6800009,桃園(T09),68000,桃園,0,1185,17,1.3518,0.7988,桃園,747,新竹縣,210,花蓮,39
2018H1,6500006,新北(T06),65000,新北,0,517,14,1.9427,0.621,新北,174,宜蘭,97,臺北,93
2018H1,1000502,苗栗(T02),10005,苗栗,0,32,8,1.791,0.4062,苗栗,11,臺中,7,南投,5
2018H1,6600018,臺中(T18),66000,臺中,0,179,17,1.815,0.6875,臺中,93,南投,22,苗栗,14
2018H1,1000811,南投(T11),10008,南投,0,34,8,1.351,0.6029,南投,20,臺中,6,桃園,3
2018H1,6600003,臺中(T03),66000,臺中,0,143,16,1.7414,0.6927,臺中,66,南投,37,桃園,7
2018H1,6400014,高雄(T14),64000,高雄,0,74,14,2.0097,0.5425,高雄,33,花蓮,7,新竹縣,5
2018H1,1000509,苗栗(T09),10005,苗栗,0,127,11,1.2885,0.7173,苗栗,84,臺中,13,新竹縣,11
2018H1,1001301,屏東(T01),10013,屏東,0,99,16,2.1376,0.5726,屏東,38,桃園,13,南投,11
2018H1,1001506,花蓮(T06),10015,花蓮,0,121,10,1.2897,0.6868,花蓮,80,桃園,11,宜蘭,10
2018H1,6300001,臺北(T01),63000,臺北,0,131,12,2.0352,0.4714,臺北,52,宜蘭,14,桃園,13
2018H1,1000803,南投(T03),10008,南投,0,108,15,1.5812,0.7185,南投,59,臺中,22,新竹縣,5
2018H1,1001404,臺東(T04),10014,臺東,0,50,11,1.9959,0.4727,臺東,18,花蓮,7,桃園,6
2018H1,6600014,臺中(T14),66000,臺中,0,86,12,1.8798,0.5736,臺中,35,南投,11,花蓮,11
2018H1,6500003,新北(T03),65000,新北,0,486,18,2.0598,0.6712,新北,158,臺北,87,宜蘭,59
2018H1,1001511,秀林鄉,10015,花蓮,1,489,15,1.3623,0.7733,花蓮,315,宜蘭,68,桃園,27
2018H1,1000510,苗栗(T10),10005,苗栗,0,75,8,1.1925,0.6717,苗栗,48,新竹縣,11,臺中,8
2018H1,6500016,新北(T16),65000,新北,0,102,13,1.9757,0.5747,新北,34,桃園,22,新竹縣,16
2018H1,1000508,苗栗(T08),10005,苗栗,0,149,10,1.1336,0.7094,苗栗,108,臺中,13,新北,5
2018H1,6400011,高雄(T11),64000,高雄,0,85,14,2.1991,0.5017,高雄,26,南投,12,桃園,10
2018H1,1001707,基隆(T07),10017,基隆,0,99,14,1.784,0.6486,基隆,49,宜蘭,15,桃園,8
2018H1,6600002,臺中(T02),66000,臺中,0,149,13,1.5185,0.7042,臺中,87,南投,22,苗栗,10
2018H1,6500021,新北(T21),65000,新北,0,31,8,1.6625,0.4879,新北,13,宜蘭,6,桃園,5
2018H1,1001502,花蓮(T02),10015,花蓮,0,76,12,1.1867,0.7039,花蓮,56,桃園,3,臺北,3
2018H1,6500009,新北(T09),65000,新北,0,293,14,1.9978,0.5887,新北,105,桃園,48,宜蘭,33
2018H1,6400003,高雄(T03),64000,高雄,0,137,15,2.0896,0.5762,高雄,52,桃園,17,宜蘭,15
2018H1,6600019,臺中(T19),66000,臺中,0,98,9,1.4308,0.6349,臺中,55,南投,14,花蓮,12
2018H1,6300005,臺北(T05),63000,臺北,0,119,12,1.8926,0.5539,臺北,52,新竹縣,16,桃園,10
2018H1,1000202,宜蘭(T02),10002,宜蘭,0,979,16,0.7465,0.8611,宜蘭,836,新北,26,臺北,26
2018H1,6500023,新北(T23),65000,新北,0,64,13,2.2566,0.4255,新北,12,臺北,10,苗栗,9
2018H1,6500010,新北(T10),65000,新北,0,191,13,2.0692,0.5356,新北,55,臺北,37,桃園,23
2018H1,1000402,新竹縣(T02),10004,新竹縣,0,3128,18,1.2073,0.8424,新竹縣,2076,新竹市,536,桃園,208
2018H1,1000405,新竹縣(T05),10004,新竹縣,0,390,14,1.3597,0.7729,新竹縣,238,新竹市,51,桃園,50
2018H1,6400005,高雄(T05),64000,高雄,0,88,12,2.0166,0.4754,高雄,36,桃園,10,宜蘭,7
2018H1,1000407,新竹縣(T07),10004,新竹縣,0,117,11,1.1472,0.7568,新竹縣,77,新竹市,24,桃園,5
2018H1,6300011,臺北(T11),63000,臺北,0,230,15,1.9674,0.6226,臺北,96,宜蘭,27,新北,23
2018H1,1000511,苗栗(T11),10005,苗栗,0,540,13,0.9461,0.8091,苗栗,427,新竹縣,32,桃園,21
2018H1,1001401,臺東(T01),10014,臺東,0,229,14,1.8307,0.6167,臺東,114,桃園,18,宜蘭,17
2018H1,1000408,新竹縣(T08),10004,新竹縣,0,196,11,1.1779,0.7579,新竹縣,131,新竹市,28,桃園,18
2018H1,6300006,臺北(T06),63000,臺北,0,162,13,2.029,0.5489,臺北,57,宜蘭,23,新竹縣,21
2018H1,6500011,新北(T11),65000,新北,0,267,13,2.0455,0.5485,臺北,74,新北,63,宜蘭,34
2018H1,6300003,臺北(T03),63000,臺北,0,259,17,2.017,0.6482,臺北,105,宜蘭,40,臺中,18
2018H1,1001513,卓溪鄉,10015,花蓮,1,148,9,0.9708,0.7282,花蓮,114,桃園,8,宜蘭,7
2018H1,1001505,花蓮(T05),10015,花蓮,0,525,15,1.1374,0.7947,花蓮,391,宜蘭,38,桃園,19
2018H1,1001802,新竹市(T02),10018,新竹市,0,468,13,1.5512,0.7081,新竹市,192,新竹縣,164,桃園,37
2018H1,6700035,臺南(T35),67000,臺南,0,48,11,1.9566,0.4848,臺南,19,桃園,6,宜蘭,5
2018H1,6300007,臺北(T07),63000,臺北,0,239,13,1.9796,0.5703,臺北,89,新北,35,桃園,30
2018H1,1001501,花蓮(T01),10015,花蓮,0,549,15,1.3105,0.7891,花蓮,359,宜蘭,75,桃園,36
2018H1,6600007,臺中(T07),66000,臺中,0,205,16,1.7697,0.6771,臺中,109,南投,29,苗栗,12
2018H1,1000211,南澳鄉,10002,宜蘭,1,4633,18,0.5876,0.8972,宜蘭,4124,桃園,145,新北,85
2018H1,6500008,新北(T08),65000,新北,0,242,14,1.8434,0.6558,桃園,78,新北,73,花蓮,24
2018H1,1000710,彰化(T10),10007,彰化,0,52,11,2.0887,0.4091,彰化,17,臺中,8,苗栗,5
2018H1,1000808,南投(T08),10008,南投,0,32,9,1.7401,0.5,南投,14,臺中,5,桃園,4
2018H1,1000505,苗栗(T05),10005,苗栗,0,341,14,1.5288,0.7233,苗栗,199,新竹縣,41,新竹市,36
2018H1,1000804,南投(T04),10008,南投,0,39,7,1.4913,0.5055,南投,19,臺中,8,桃園,4
2018H1,6600009,臺中(T09),66000,臺中,0,446,19,1.3641,0.8022,臺中,303,苗栗,36,南投,30
2018H1,6600016,臺中(T16),66000,臺中,0,94,12,1.5762,0.6631,臺中,53,南投,12,花蓮,8
2018H1,1000903,雲林(T03),10009,雲林,0,42,13,2.0808,0.5092,雲林,11,花蓮,10,臺中,6
2018H1,1000206,宜蘭(T06),10002,宜蘭,0,55,9,1.1624,0.6707,宜蘭,39,花蓮,5,高雄,2
2018H1,1000410,新竹縣(T10),10004,新竹縣,0,49,10,1.7995,0.5286,新竹縣,17,新竹市,14,臺中,5
2018H1,6400017,高雄(T17),64000,高雄,0,32,10,2.0451,0.3812,高雄,10,花蓮,5,宜蘭,4
2018H1,6800007,桃園(T07),68000,桃園,0,556,17,1.8423,0.7023,桃園,260,宜蘭,64,新北,59
2018H1,1001701,基隆(T01),10017,基隆,0,125,10,1.4826,0.6408,基隆,71,宜蘭,20,新竹縣,8
2018H2,6300009,臺北(T09),63000,臺北,0,166,14,1.8632,0.6282,臺北,77,宜蘭,21,花蓮,17
2018H2,6600020,臺中(T20),66000,臺中,0,39,6,1.0351,0.6197,臺中,27,南投,6,花蓮,2
2018H2,1000412,尖石鄉,10004,新竹縣,1,7883,19,1.0105,0.8767,新竹縣,5678,新竹市,1008,桃園,770
2018H2,1000506,苗栗(T06),10005,苗栗,0,60,10,1.4588,0.6333,苗栗,36,新竹縣,7,臺中,5
2018H2,1000406,新竹縣(T06),10004,新竹縣,0,222,10,1.503,0.6279,新竹縣,126,新竹市,32,桃園,22
2018H2,1000401,新竹縣(T01),10004,新竹縣,0,335,14,1.6661,0.6953,新竹縣,167,新竹市,65,桃園,34
2018H2,6300012,臺北(T12),63000,臺北,0,243,15,1.9777,0.6162,臺北,103,新竹縣,29,新北,26
2018H2,1001801,新竹市(T01),10018,新竹市,0,516,17,1.6555,0.7494,新竹市,212,新竹縣,170,苗栗,27
2018H2,1000403,新竹縣(T03),10004,新竹縣,0,76,9,1.58,0.5819,新竹縣,32,桃園,17,新竹市,15
2018H2,1000513,苗栗(T13),10005,苗栗,0,38,9,1.6506,0.5439,苗栗,18,臺中,6,新竹縣,5
2018H2,6500002,新北(T02),65000,新北,0,300,17,2.0703,0.6494,新北,93,臺北,64,宜蘭,33
2018H2,6600027,臺中(T27),66000,臺中,0,404,19,1.5866,0.7801,臺中,233,南投,59,苗栗,26
2018H2,6600023,臺中(T23),66000,臺中,0,68,11,1.8267,0.5401,臺中,31,新竹縣,9,南投,6
2018H2,6700036,臺南(T36),67000,臺南,0,32,8,1.6698,0.4766,臺南,14,臺北,5,苗栗,4
2018H2,1000809,南投(T09),10008,南投,0,42,6,0.9509,0.6508,南投,30,臺中,7,苗栗,2
2018H2,6800013,復興區,68000,桃園,0,7637,20,0.6451,0.9025,桃園,6689,新竹縣,295,新北,184
2018H2,6600012,臺中(T12),66000,臺中,0,47,11,1.8524,0.5261,臺中,21,南投,5,宜蘭,5
2018H2,6800003,桃園(T03),68000,桃園,0,2716,20,0.8322,0.8777,桃園,2268,新竹縣,119,新北,79
2018H2,1000209,宜蘭(T09),10002,宜蘭,0,208,11,0.9996,0.7692,宜蘭,160,花蓮,12,臺北,10
2018H2,6500007,新北(T07),65000,新北,0,253,13,1.8771,0.5971,新北,112,桃園,30,臺北,25
2018H2,6500017,新北(T17),65000,新北,0,151,14,2.2023,0.5114,桃園,37,宜蘭,26,新北,21
2018H2,6500013,新北(T13),65000,新北,0,331,13,1.7792,0.6284,新北,157,宜蘭,35,桃園,34
2018H2,6600029,和平區,66000,臺中,1,3791,20,0.7527,0.8882,臺中,3234,南投,111,苗栗,109
2018H2,6400038,茂林區,64000,高雄,0,35,7,1.6746,0.3755,高雄,15,南投,5,臺中,4
2018H2,1000212,大同鄉,10002,宜蘭,1,5016,17,0.6593,0.8882,宜蘭,4347,花蓮,262,桃園,90
2018H2,1000413,五峰鄉,10004,新竹縣,1,3374,18,0.7707,0.8909,新竹縣,2772,新竹市,307,桃園,115
2018H2,1001704,基隆(T04),10017,基隆,0,49,10,1.7019,0.5571,基隆,24,宜蘭,7,桃園,5
2018H2,902003,902003(T3),90200,90200,0,47,13,2.3454,0.3666,金門,8,臺中,7,桃園,7
2018H2,1000204,宜蘭(T04),10002,宜蘭,0,46,7,0.8922,0.6832,宜蘭,36,桃園,3,苗栗,2
2018H2,6700034,臺南(T34),67000,臺南,0,40,9,1.7436,0.5056,臺南,17,花蓮,7,新北,5
2018H2,1000507,苗栗(T07),10005,苗栗,0,71,9,1.3517,0.6541,臺中,33,苗栗,25,新竹縣,5
2018H2,1001512,萬榮鄉,10015,花蓮,1,182,11,1.1459,0.7333,花蓮,132,桃園,13,宜蘭,11
2018H2,6600024,臺中(T24),66000,臺中,0,114,13,1.3813,0.7193,臺中,75,南投,10,新竹縣,6
2018H2,1001507,花蓮(T07),10015,花蓮,0,51,9,1.6742,0.5185,花蓮,25,宜蘭,7,臺中,5
2018H2,6600025,臺中(T25),66000,臺中,0,96,14,1.7574,0.6652,臺中,43,南投,23,桃園,6
2018H2,6800001,桃園(T01),68000,桃園,0,1180,20,1.7238,0.7454,桃園,667,新竹縣,87,宜蘭,73
2018H2,6800002,桃園(T02),68000,桃園,0,1774,20,1.5504,0.7801,桃園,1102,新竹縣,154,宜蘭,80
